id,name
1524,shared_sram
1525,adc
1526,Channel1
1527,0xAAAA
1528,Channel2
1529,0x15555
1530,Channel3
1531,0x1FFFF
1532,Channel4
1533,0x2AAAA
1534,Channel5
1535,0x35555
1536,Channel6
1537,0x3FFC0
1538,integer part
1539,McuN0IrqBank0
1540,nvic@56
1541,McuN0IrqBank1
1542,nvic@57
1543,McuN0IrqBank2
1544,nvic@58
1545,McuN0IrqBank3
1546,nvic@59
1547,McuN1IrqBank0
1548,nvic@60
1549,McuN1IrqBank1
1550,nvic@61
1551,sysbus 0x40010000
1552,nvic@19
1553,McuN1IrqBank2
1554,McuN1IrqBank3
1555,iom0
1556,nvic@6
1557,iom1
1558,0x40051000
1559,nvic@7
1560,iom2
1561,0x40052000
1562,nvic@8
1563,iom3
1564,nvic@9
1565,iom4
1566,0x40054000
1567,nvic@10
1568,iom5
1569,0x40055000
1570,nvic@11
1571,iom6
1572,0x40056000
1573,nvic@12
1574,iom7
1575,0x40057000
1576,nvic@13
1577,0x40004800
1578,nvic@2
1579,timerIRQ
1580,nvic@14
1581,timerIRQ@0
1582,timerIRQ@1
1583,timerIRQ@2
1584,nvic@69
1585,timerIRQ@3
1586,nvic@70
1587,timerIRQ@4
1588,nvic@71
1589,timerIRQ@5
1590,nvic@72
1591,timerIRQ@6
1592,nvic@73
1593,timerIRQ@7
1594,nvic@74
1595,timerIRQ@8
1596,nvic@75
1597,timerIRQ@9
1598,nvic@76
1599,timerIRQ@10
1600,nvic@77
1601,timerIRQ@11
1602,nvic@78
1603,timerIRQ@12
1604,nvic@79
1605,timerIRQ@13
1606,nvic@80
1607,timerIRQ@14
1608,nvic@81
1609,timerIRQ@15
1610,nvic@82
1611,IRQA
1612,nvic@32
1613,IRQB
1614,nvic@33
1615,IRQC
1616,nvic@34
1617,IRQD
1618,nvic@35
1619,IRQE
1620,nvic@36
1621,IRQF
1622,nvic@37
1623,IRQG
1624,nvic@38
1625,stimer
1626,0x40008800
1627,IRQH
1628,nvic@39
1629,IRQI
1630,nvic@40
1631,nvic@15
1632,0x4001C000
1633,0x4001D000
1634,nvic@16
1635,0x4001E000
1636,nvic@17
1637,0x4001F000
1638,nvic@18
1639,pwrctrl
1640,0x40021000
1641,security
1642,0x40030000
1643,wdt
1644,0x40024000
1645,cpu_complex
1646,DAXI Control
1647,SilenceRange
1648,0x40020000-0x40020FFF
1649,0x47FF0000-0x47FF0004
1650,CPU_BOOTROM
1651,CLKGEN
1652,TIMER
1653,"0x40008000,0x400087FF"
1654,MRAM
1655,"0x40014000,0x40014FFF"
1656,0x0800004D
1657,0x40004000
1658,0x40014000
1659,CRYPTO
1660,OTP
1661,0x400C2000
1662,NVM_OTP
1663,INFO0
1664,INFO1
1665,0x42002000
1666,JEDEC
1667,0xF0000000-0xF0000FFF
1668,biosMemory
1669,0xFF0000
1670,0xFFFF0000
1671,sdram
1672,0xE00003F8
1673,n270
1674,lapic
1675,0xFEE00000
1676,hpet
1677,0xFED00000
1678,0xE0000020
1679,PIC1_CMD
1680,0xE0000021
1681,PIC1_DATA
1682,0xE00000A0
1683,PIC2_CMD
1684,0xE00000A1
1685,PIC2_DATA
1686,0xE0000040
1687,PIT_CHANNEL0
1688,0xE0000041
1689,PIT_CHANNEL1
1690,0xE0000042
1691,PIT_CHANNEL2
1692,0xE0000043
1693,PIT_CMDREG
1694,0xE0000CF8
1695,PCI_ADDRESS
1696,0xE0000CFC
1697,PCI_DATA
1698,0xE0000070
1699,CMOS_ADDRESS
1700,CMOS_DATA
1701,cortex-m4
1702,boot
1703,0x400000
1704,sram_bb
1705,tc0_1_2
1706,23-25
1707,tc3_4_5
1708,26-28
1709,usart0
1710,0x40028000
1711,0x40038000
1712,dacc
1713,0x4003C000
1714,PMC_SR
1715,0x400E0468
1716,uartOnlyMode
1717,enablePdc
1718,eefc
1719,rstc
1720,peripheral_bb
1721,peripheralBase
1722,sram0
1723,sram2
1724,sram3
1725,0x400E1450
1726,0x61000000
1727,0x62000000
1728,0x63000000
1729,0x40044000
1730,pioA
1731,0x400E0E00
1732,pioB
1733,0x400E1000
1734,pioC
1735,0x400E1200
1736,twi1
1737,twi0
1738,0x40018000
1739,Peripherals
1740,HSMCI
1741,SSC
1742,UDP
1743,ACC
1744,0x400E0000
1745,System Controller
1746,SMC
1747,0x400E0200
1748,MATRIX
1749,0x400E0400
1750,0x400E0740
1751,CHIPID
1752,0x400E0A00
1753,EEFC0
1754,0x400E1410
1755,SUPC
1756,0x400E1430
1757,RTT
1758,0x400E1460
1759,0x400E1490
1760,GPBR
1761,0x400E0C00
1762,dram
1763,plic@3
1764,rv32imac
1765,cpu@11
1766,52
1767,IRQControllers
1768,fsmcBank1
1769,UART.STM32F7_USART
1770,usart6
1771,nvic@[19-22]
1772,216000000
1773,462
1774,24
1775,nvicInput23
1776,nvicInput40
1777,0xA8000000
1778,0x64000000
1779,0x00000280
1780,0x000000C0
1781,0x00000100
1782,syscfg#0
1783,syscfg#1
1784,syscfg#2
1785,syscfg#3
1786,syscfg#4
1787,0x40021800
1788,syscfg#5
1789,0x40021C00
1790,syscfg#7
1791,gpioPortI
1792,0x40022000
1793,syscfg#8
1794,gpioPortJ
1795,0x40022400
1796,AFs
1797,syscfg#9
1798,gpioPortK
1799,syscfg#10
1800,nvic#61
1801,nvic#35
1802,nvic@51
1803,"nvic@11-17,47"
1804,dma2
1805,"nvic@56-60,68-70"
1806,ltdc
1807,nvic@88
1808,dma2d
1809,nvic@90
1810,nvic@31
1811,ErrorInterrupt
1812,i2c3
1813,i2c4
1814,nvic@95
1815,nvic@96
1816,syscfg
1817,lptim1Isr
1818,AlarmIRQ
1819,nvic@41
1820,Timers.STM32F4_RTC
1821,rcc
1822,0x40023800
1823,rtcPeripheral
1824,0x50060800
1825,pwrCr1
1826,pwrCsr1
1827,0x40007004
1828,sdmmc
1829,flash_regs
1830,0x400
1831,scripts/pydev/ticker.py
1832,0xE0001000-0xE0001FFF
1833,M4_DWT
1834,https://dl.antmicro.com/projects/renode/svd/STM32F7x6.svd.gz
1835,U74_2
1836,rv64gc
1837,U74_1
1838,dtim
1839,itim0
1840,itim1
1841,6250000
1842,L2LIM
1843,127
1844,priorities
1845,context
1846,rstgen
1847,0x20
1848,request
1849,offset
1850,regs
1851,0xffffffff
1852,mask
1853,0xfffff3fb
1854,Value
1855,IsWrite
1856,Offset
1857,IsInit
1858,IsRead
1859,audiorstgen
1860,initable
1861,script
1862,request.Value
1863,~reg & 0xffffffff
1864,request.IsWrite
1865,reg = request.Value
1866,reg
1867,voutsysrstgen
1868,0x12250000
1869,0x11870000
1870,plic@92
1871,plic@93
1872,plic@72
1873,plic@73
1874,wideRegisters
1875,SoCSRAM
1876,plic@70
1877,transmitDepth
1878,128
1879,receiveDepth
1880,0x18000000
1881,plic@6
1882,SynopsysEthernetVersion.BeagleV
1883,SDIO
1884,USB30
1885,QSPI
1886,0x11860000
1887,I2C0
1888,0x118B0000
1889,I2C1
1890,0x118C0000
1891,0x12450000
1892,sgdam2
1893,0x100b0000
1894,sgdam1
1895,0x10500000
1896,GPIO
1897,0x11910000
1898,CLKGEN_CSR
1899,SYSCTRL
1900,0x11850000
1901,TRNG
1902,0x118D0000
1903,DOM_AUDIO
1904,0x10480000
1905,VOUT
1906,0x12240000
1907,STM32G0B1xx
1908,0x0807FFFF
1909,STM32G071xx
1910,0x0801FFFF
1911,STM32G051xx
1912,0x0800FFFF
1913,0xC000
1914,EXTI
1915,34
1916,19
1917,NVIC
1918,lines 0-1
1919,nvicInput5
1920,lines 2-3
1921,nvicInput6
1922,lines 4-15
1923,nvicInput7
1924,line 23
1925,lines 32-33
1926,nvicInput8
1927,lines 17-18
1928,nvicInput12
1929,numberOfInputs
1930,nvicInput10
1931,nvicInput11
1932,nvic@5
1933,12
1934,nvicInput29
1935,cortex-m0
1936,nvic@28
1937,nvicInput29@0
1938,usart4
1939,nvicInput29@1
1940,usart5
1941,nvicInput29@3
1942,29@2
1943,0xEBFFFFFF
1944,0x24000000
1945,0-15
1946,pullUpPullDownResetValue
1947,numberOfAFs
1948,[0-15]
1949,modeResetValue
1950,0x50001000
1951,0x50001400
1952,EventInterrupt
1953,exti@23
1954,exti@22
1955,0x40001400
1956,timer14
1957,0x40014400
1958,fdcan1
1959,0x40006400
1960,fdcan2
1961,0x40006800
1962,0x40002800
1963,exti@19
1964,Type
1965,Length
1966,data
1967,hsion
1968,HSI16
1969,pllon
1970,sw
1971,System clock
1972,lastVal
1973,HSION_RW
1974,HSIRDY_R
1975,PLLRDY
1976,HISON
1977,request.Offset
1978,0x60
1979,data['lsion']
1980,data['sw']
1981,"nvicInput10@[0, 1]"
1982,nvicInput11@[0-3]
1983,nvicInput11@[4-8]
1984,3.3
1985,1000
1986,iwdg
1987,32000
1988,flash_ctrl
1989,IWDG
1990,WWDG
1991,0x40002C00
1992,0x40005C00
1993,CRS
1994,0x40006C00
1995,DAC
1996,0x40007400
1997,CEC
1998,0x40007800
1999,SYSCFG
2000,0x40010000
2001,0x40015800
2002,FLASH_INTERFACE
2003,0x40023000
2004,cortex-a78
2005,gic#0@29
2006,gic#0@30
2007,gic#0@27
2008,gic#0@26
2009,gic#0@28
2010,0x010000
2011,0x80a0000
2012,GICv4
2013,sysbus 0x0
2014,cortex-m0+
2015,0x5000
2016,30
2017,23
2018,"[0, 1]"
2019,"nvicInput5@[0, 1]"
2020,"[2, 3]"
2021,"nvicInput6@[0, 1]"
2022,[4-15]
2023,nvicInput7@[0-11]
2024,"[16, 23, 25, 26, 28, 29]"
2025,"nvic@[1, 23, 27, 28, 29, 13]"
2026,"[17, 19, 20]"
2027,nvicInput2@[0-2]
2028,"[21, 22]"
2029,nvicInput12@[0-1]
2030,nvicInput2
2031,Miscellaneous.CombinedInput
2032,Analog.STM32_ADC
2033,sysbus 0x40012400
2034,GPIOPort.STM32_GPIOPort
2035,"sysbus <0x50000000, +0x400>"
2036,0xEBFFFCFF
2037,exti@[0-15]
2038,"sysbus <0x50000400, +0x400>"
2039,"sysbus <0x50000800, +0x400>"
2040,"sysbus <0x50000C00, +0x400>"
2041,"<0x50000C00, +0x400>"
2042,"<0x50001C00, +0x400>"
2043,"<0x50001000, +0x400>"
2044,0x40005800
2045,eeprom
2046,0x08080000
2047,0x1800
2048,sysbus 0x08080000
2049,flashController
2050,sysbus 0x40022000
2051,"sysbus new Bus.BusMultiRegistration { address: 0x1FF80000; size: 0x100; region: ""signature"" }"
2052,sysbus 0x40021000
2053,lptim1
2054,sysbus 0x40002800
2055,exti@17
2056,exti@20
2057,sysbus 0x40013000
2058,sysbus 0x40003800
2059,sysbus 0x40000400
2060,timer21
2061,sysbus 0x40010800
2062,timer22
2063,sysbus 0x40011400
2064,sysbus 0x40001000
2065,sysbus 0x40001400
2066,sysbus 0x40004400
2067,exti@26
2068,sysbus 0x40013800
2069,exti@25
2070,sysbus 0x40004800
2071,exti@28
2072,sysbus 0x40004C00
2073,nvicInput14@0
2074,sysbus 0x40005000
2075,nvicInput14@1
2076,nvicInput14
2077,sysbus 0x40003000
2078,sysbus 0x40020000
2079,pwr
2080,sysbus 0x40007000
2081,exti@16
2082,sysbus 0x40007C00
2083,exti@29
2084,crc
2085,sysbus 0x40023000
2086,STM32Series.F0
2087,Timers.STM32L0_LpTimer
2088,gpioPortA#00@2 | gpioPortA#05@5 | gpioPortA#15@5 | gpioPortE#09@0
2089,gpioPortA#01@2 | gpioPortB#03@2 | gpioPortE#10@0
2090,gpioPortA#02@2 | gpioPortB#10@2 | gpioPortE#11@0
2091,gpioPortA#03@2 | gpioPortB#11@2 | gpioPortE#12@0
2092,gpioPortA#06@2 | gpioPortB#04@2 | gpioPortC#06@2 | gpioPortE#03@2
2093,gpioPortA#07@2 | gpioPortB#05@2 | gpioPortC#07@2 | gpioPortE#04@2
2094,gpioPortB#00@2 | gpioPortC#08@2 | gpioPortE#05@2
2095,gpioPortB#01@2 | gpioPortC#09@2 | gpioPortE#06@2
2096,gpioPortA#02@0 | gpioPortB#13@6 | gpioPortD#00@0 | gpioPortE#05@0
2097,gpioPortA#03@0 | gpioPortB#14@6 | gpioPortD#07@1 | gpioPortE#06@0
2098,gpioPortA#06@5 | gpioPortB#04@4 | gpioPortC#06@0 | gpioPortE#03@0
2099,gpioPortA#07@5 | gpioPortB#05@4 | gpioPortC#07@0 | gpioPortE#04@0
2100,"<0x40026000, 0x400263FF>"
2101,AES
2102,"<0x40015800, 0x40015BFF>"
2103,DBGMCU
2104,"<0x40011C00, 0x40011FFF>"
2105,Firewall
2106,"<0x40002C00, 0x40002FFF>"
2107,sysbus 0xf0300020
2108,rv32gc_xandes
2109,empty
2110,PrivilegedArchitecture.Priv1_11
2111,sysbus 0xe4000000
2112,1023
2113,cpu0@11
2114,CPU.Cluster
2115,cortex-a55
2116,cpu_m33
2117,0x11900000
2118,cluster
2119,IRQControllers.ArmGicRedistributorRegistration
2120,0x11940000
2121,0x11960000
2122,0x41900000
2123,0x41940000
2124,0x41960000
2125,0x51900000
2126,0x51940000
2127,0x51960000
2128,gic#0x100@26
2129,gic#0x100@27
2130,gic#0x100@28
2131,gic#0x100@29
2132,gic#0x100@30
2133,sysbus new Bus.BusPointRegistration
2134,cpu_m33@0
2135,new Bus.BusPointRegistration
2136,BusPointRegistration
2137,sram_mcpu
2138,{...}
2139,{ address: 0x000010000; cluster: cluster; }
2140,{ address: 0x00010000; cpu: cpu_m33; }
2141,{ address: 0x10010000; cpu: cpu_m33; }
2142,{ address: 0x20010000; cpu: cpu_m33; }
2143,{ address: 0x30010000; cpu: cpu_m33; }
2144,sram_acpu
2145,@
2146,Bus.BusPointRegistration
2147,0x000020000
2148,0x00020000
2149,0x20020000
2150,0x30020000
2151,spi_multi_memory
2152,0x020000000
2153,ddr_common
2154,0x040000000
2155,0x70000000
2156,ddr_high
2157,0xF0000000
2158,gic@[218-227] | nvic@[218-227]
2159,gic@[231-240] | nvic@[231-240]
2160,gic@[244-253] | nvic@[244-253]
2161,gic@[257-266] | nvic@[257-266]
2162,gic@[270-279] | nvic@[270-279]
2163,gic@[283-292] | nvic@[283-292]
2164,gic@[296-305] | nvic@[296-305]
2165,gic@[309-318] | nvic@[309-318]
2166,gtm0
2167,sysbus new Bus.BusPointRegistration { address: 0x012801000; cluster: cluster }
2168,sysbus new Bus.BusPointRegistration { address: 0x42801000; cpu: cpu_m33 }
2169,sysbus new Bus.BusPointRegistration { address: 0x52801000; cpu: cpu_m33 }
2170,100_000_000
2171,gic@46 | nvic@46
2172,gtm1
2173,sysbus new Bus.BusPointRegistration { address: 0x012801400; cluster: cluster }
2174,sysbus new Bus.BusPointRegistration { address: 0x42801400; cpu: cpu_m33 }
2175,sysbus new Bus.BusPointRegistration { address: 0x52801400; cpu: cpu_m33 }
2176,gic@47 | nvic@47
2177,gtm2
2178,Timers.RenesasRZG_GTM
2179,gtm2.sysbus
2180,0x012801800
2181,0x42801800
2182,gic@48 | nvic@48
2183,scif0
2184,SCI.RenesasRZG_SCIFA
2185,scif0.sysbus
2186,0x01004B800
2187,0x4004B800
2188,gic@[380-384] | nvic@[380-384]
2189,0x01004BC00
2190,0x4004BC00
2191,0x5004BC00
2192,[0-4]
2193,gic@[385-389]
2194,nvic@[385-389]
2195,0x01004C000
2196,0x4004C000
2197,0x5004C000
2198,gic@[390-394]
2199,nvic@[390-394]
2200,scif3
2201,sysbus new Bus.BusPointRegistration { address: 0x01004C400; cluster: cluster }
2202,sysbus new Bus.BusPointRegistration { address: 0x4004C400; cpu: cpu_m33 }
2203,sysbus new Bus.BusPointRegistration { address: 0x5004C400; cpu: cpu_m33 }
2204,frequency: 100_000_000
2205,[0-4] -> gic@[395-399] | nvic@[395-399]
2206,scif4
2207,sysbus new Bus.BusPointRegistration { address: 0x01004C800; cluster: cluster }
2208,sysbus new Bus.BusPointRegistration { address: 0x4004C800; cpu: cpu_m33 }
2209,sysbus new Bus.BusPointRegistration { address: 0x5004C800; cpu: cpu_m33 }
2210,[0-4] -> gic@[400-404] | nvic@[400-404]
2211,wdt_m33
2212,cpg_sysc 2
2213,sysbus new Bus.BusPointRegistration { address: 0x012800400; cluster: cluster }
2214,sysbus new Bus.BusPointRegistration { address: 0x42800400; cpu: cpu_m33 }
2215,sysbus new Bus.BusPointRegistration { address: 0x52800400; cpu: cpu_m33 }
2216,gic@49
2217,nvic@49
2218,wdt_a55_0
2219,cpg_sysc 0
2220,sysbus new Bus.BusPointRegistration { address: 0x012800800; cluster: cluster }
2221,sysbus new Bus.BusPointRegistration { address: 0x42800800; cpu: cpu_m33 }
2222,sysbus new Bus.BusPointRegistration { address: 0x52800800; cpu: cpu_m33 }
2223,gic@53
2224,nvic@53
2225,Timers.RenesasRZG_Watchdog
2226,gic@51 | nvic@51
2227,mhu
2228,undefined
2229,gic@[56-79] | nvic@[56-79]
2230,gic@80 | nvic@80
2231,gic@81 | nvic@81
2232,gic@82 | nvic@82
2233,gic@83 | nvic@83
2234,0x1004ac00
2235,0x4004ac00
2236,0x5004ac00
2237,[0-2]
2238,gic@[413-415]
2239,nvic@[413-415]
2240,0x1004b000
2241,0x4004b000
2242,0x5004b000
2243,gic@[416-418]
2244,nvic@[416-418]
2245,Bus.BusPointRegistration { address: 0x1004b400; cluster: cluster }
2246,Bus.BusPointRegistration { address: 0x4004b400; cpu: cpu_m33 }
2247,Bus.BusPointRegistration { address: 0x5004b400; cpu: cpu_m33 }
2248,Bus.BusPointRegistration { address: 0x11030000; cluster: cluster }
2249,Bus.BusPointRegistration { address: 0x41030000; cpu: cpu_m33 }
2250,Bus.BusPointRegistration { address: 0x51030000; cpu: cpu_m33 }
2251,gic@[419-421] | nvic@[419-421]
2252,"[IRQ0, IRQ1, IRQ2, IRQ3, IRQ4, IRQ5, IRQ6, IRQ7]"
2253,ia55@[1-8] | im33@[1-8]
2254,[0-122]
2255,ia55@[9-131] | im33@[9-131]
2256,riic0
2257,I2C.RenesasRZG_IIC@
2258,0x010058000
2259,0x40058000
2260,0x50058000
2261,gic@348
2262,nvic@348
2263,gic@349
2264,nvic@349
2265,gic@350
2266,nvic@350
2267,NackIRQ
2268,gic@351
2269,nvic@351
2270,StopIRQ
2271,gic@352
2272,nvic@352
2273,StartIRQ
2274,gic@353
2275,nvic@353
2276,riic1
2277,Bus.BusPointRegistration { address: 0x010058400; cluster: cluster }
2278,Bus.BusPointRegistration { address: 0x40058400; cpu: cpu_m33 }
2279,Bus.BusPointRegistration { address: 0x50058400; cpu: cpu_m33 }
2280,gic@356 | nvic@356
2281,gic@357 | nvic@357
2282,gic@358 | nvic@358
2283,gic@359 | nvic@359
2284,gic@360 | nvic@360
2285,gic@361 | nvic@361
2286,gic@364
2287,nvic@364
2288,gic@365
2289,nvic@365
2290,gic@366
2291,nvic@366
2292,gic@367
2293,nvic@367
2294,gic@368
2295,nvic@368
2296,gic@369
2297,nvic@369
2298,I2C.RenesasRZG_IIC
2299,sysbus new Bus.BusPointRegistration { address: 0x010058C00; cluster: cluster }
2300,sysbus new Bus.BusPointRegistration { address: 0x40058C00; cpu: cpu_m33 }
2301,sysbus new Bus.BusPointRegistration { address: 0x50058C00; cpu: cpu_m33 }
2302,gic@372
2303,nvic@372
2304,gic@373
2305,nvic@373
2306,gic@374
2307,nvic@374
2308,gic@375
2309,nvic@375
2310,gic@376
2311,nvic@376
2312,gic@377
2313,nvic@377
2314,dmac_s
2315,sysbus new Bus.BusPointRegistration { address: 0x011800000; cluster: cluster }
2316,sysbus new Bus.BusPointRegistration { address: 0x41800000; cpu: cpu_m33 }
2317,sysbus new Bus.BusPointRegistration { address: 0x51800000; cpu: cpu_m33 }
2318,gic@[108-123]
2319,nvic@[108-123]
2320,ErrorIRQ
2321,gic@124
2322,nvic@124
2323,dmac_ns
2324,DMA.RenesasRZG_DMAC
2325,0x011820000
2326,0x41820000
2327,0x51820000
2328,gic@[125-140]
2329,nvic@[125-140]
2330,gic@141
2331,nvic@141
2332,ia55
2333,IRQControllers.RenesasRZG_IRQController
2334,0x110A0000
2335,0x410A0000
2336,0x510A0000
2337,gic@[1-8]
2338,[0-31]
2339,gic@[444-475]
2340,im33
2341,Bus.BusPointRegistration { address: 0x110B0000; cluster: cluster }
2342,Bus.BusPointRegistration { address: 0x410B0000; cpu: cpu_m33 }
2343,Bus.BusPointRegistration { address: 0x510B0000; cpu: cpu_m33 }
2344,nvic@[1]
2345,nvic@[2]
2346,nvic@[3]
2347,nvic@[4]
2348,nvic@[5]
2349,nvic@[6]
2350,nvic@[7]
2351,nvic@[8]
2352,nvic@[444]
2353,nvic@[445]
2354,nvic@[446]
2355,nvic@[447]
2356,nvic@[448]
2357,nvic@[449]
2358,nvic@[450]
2359,nvic@[451]
2360,nvic@[452]
2361,nvic@[453]
2362,10
2363,nvic@[454]
2364,nvic@[455]
2365,nvic@[456]
2366,13
2367,nvic@[457]
2368,nvic@[458]
2369,nvic@[459]
2370,nvic@[460]
2371,nvic@[461]
2372,18
2373,nvic@[462]
2374,nvic@[463]
2375,nvic@[464]
2376,21
2377,nvic@[465]
2378,22
2379,nvic@[466]
2380,nvic@[467]
2381,nvic@[468]
2382,nvic@[469]
2383,nvic@[470]
2384,nvic@[471]
2385,28
2386,nvic@[472]
2387,29
2388,nvic@[473]
2389,nvic@[474]
2390,nvic@[475]
2391,syc
2392,Bus.BusPointRegistration { address: 0x011000000; cluster: cluster }
2393,Bus.BusPointRegistration { address: 0x41000000; cpu: cpu_m33 }
2394,Bus.BusPointRegistration { address: 0x51000000; cpu: cpu_m33 }
2395,cpg_sysc
2396,0x11010000
2397,0x41010000
2398,0x51010000
2399,sram_acpu_gatekeeper
2400,0x11040008
2401,0x41040008
2402,0x51040008
2403,scripts/pydev/tzc400_gatekeeper.py
2404,sram_mcpu_gatekeeper
2405,new Bus.BusPointRegistration { address: 0x11050008; cluster: cluster }
2406,new Bus.BusPointRegistration { address: 0x41050008; cluster: cpu_m33 }
2407,new Bus.BusPointRegistration { address: 0x51050008; cluster: cpu_m33 }
2408,"""scripts/pydev/tzc400_gatekeeper.py"""
2409,spi_gatekeeper
2410,new Bus.BusPointRegistration { address: 0x11060008; cluster: cluster }
2411,new Bus.BusPointRegistration { address: 0x41060008; cluster: cpu_m33 }
2412,new Bus.BusPointRegistration { address: 0x51060008; cluster: cpu_m33 }
2413,ddr_gatekeeper
2414,Python
2415,0x01000000 0x40000
2416,MTU3a (Cortex-A55)
2417,0x01004000 0x7000
2418,SRC (Memory) (Cortex-A55)
2419,0x01004700 0x1000
2420,SRC (Reg) (Cortex-A55)
2421,0x01004880 0x400
2422,POEGA (Cortex-A55)
2423,0x010048C00
2424,POEGB (Cortex-A55)
2425,0x01004900 0x400
2426,POEGC (Cortex-A55)
2427,0x010049400 0x400
2428,POEGD (Cortex-A55)
2429,0x01004980 0x400
2430,POE3 (Cortex-A55)
2431,0x010049C00 0x400
2432,SSIF ch0 (Cortex-A55)
2433,0x01004A000 0x400
2434,SSIF ch1 (Cortex-A55)
2435,0x01004A400 0x400
2436,SSIF ch2 (Cortex-A55)
2437,0x01004A800 0x400
2438,SSIF ch3 (Cortex-A55)
2439,0x01004CC00 0x400
2440,IrDA (SCI) (Cortex-A55)
2441,0x01004D000 0x400
2442,SCI ch0 (Cortex-A55)
2443,0x01004D400 0x400
2444,SCI ch1 (Cortex-A55)
2445,0x01005000 0x8000
2446,CANFD (Cortex-A55)
2447,<0x01004D000 0x400>
2448,<0x01004D400 0x400>
2449,<0x010050000 0x8000>
2450,<0x010059000 0x400>
2451,ADC (Cortex-A55)
2452,<0x010059400 0x400>
2453,TSU (Cortex-A55)
2454,<0x010060000 0x10000>
2455,SPI Multi I/O (Reg) (Cortex-A55)
2456,<0x010070000 0x10000>
2457,SPI Multi I/O (Write Buf) (Cortex-A55)
2458,<0x010830000 0x10000>
2459,CRU (Cortex-A55)
2460,<0x010840000 0x10000>
2461,ISU (Cortex-A55)
2462,<0x010850000 0x10000>
2463,DSI (PHY) (Cortex-A55)
2464,<0x010860000 0x10000>
2465,DSI (Controller) (Cortex-A55)
2466,<0x010870000 0x10000>
2467,VSPD (Cortex-A55)
2468,<0x010880000 0x10000>
2469,FCPVD (Cortex-A55)
2470,<0x010890000 0x10000>
2471,DU (Cortex-A55)
2472,<0x010C00000 0x1000000>
2473,CST (CoreSight) (Cortex-A55)
2474,<0x011040000 0x10000>
2475,TZC (SRAM ACPU) (Cortex-A55)
2476,<0x011050000 0x10000>
2477,TZC (SRAM MCPU) (Cortex-A55)
2478,<0x011060000 0x10000>
2479,TZC (SPI Multi I/O) (Cortex-A55)
2480,<0x011070000 0x10000>
2481,TZC (DDR) (Cortex-A55)
2482,<0x011080000 0x10000>
2483,SRAM ACPU (Reg) (Cortex-A55)
2484,<0x011090000 0x10000>
2485,SRAM MCPU (Reg) (Cortex-A55)
2486,<0x011400000 0x10000>
2487,DDR (PHY) (Cortex-A55)
2488,<0x011410000 0x10000>
2489,DDR (Control Reg) (Cortex-A55)
2490,<0x011840000 0x10000>
2491,Mali-G31 (Cortex-A55)
2492,<0x011860000 0x10000>
2493,OTP (Cortex-A55)
2494,<0x011C00000 0x10000>
2495,SD ch0 (Cortex-A55)
2496,<0x011C10000 0x10000>
2497,SD ch1 (Cortex-A55)
2498,<0x011C20000 0x10000>
2499,Ether ch0 (Cortex-A55)
2500,<0x011C30000 0x10000>
2501,Ether ch1 (Cortex-A55)
2502,<0x011C40000 0x10000>
2503,USBPHY Control (Cortex-A55)
2504,<0x011C50000 0x10000>
2505,USB ch0 (OTG-Host) (Cortex-A55)
2506,<0x011C60000 0x10000>
2507,USB ch0 (OTG-Func) (Cortex-A55)
2508,<0x011C70000 0x10000>
2509,USB ch1 Host (Cortex-A55)
2510,<0x40000000 0x40000>
2511,"MTU3a (Cortex-M33, Non-secure)"
2512,<0x40040000 0x7000>
2513,"SRC (Memory) (Cortex-M33, Non-secure)"
2514,<0x40047000 0x1000>
2515,"SRC (Reg) (Cortex-M33, Non-secure)"
2516,<0x40048800 0x400>
2517,"POEGA (Cortex-M33, Non-secure)"
2518,<0x40048C00 0x400>
2519,"POEGB (Cortex-M33, Non-secure)"
2520,<0x40049000 0x400>
2521,"POEGC (Cortex-M33, Non-secure)"
2522,<0x40049400 0x400>
2523,"POEGD (Cortex-M33, Non-secure)"
2524,<0x40049800 0x400>
2525,"POE3 (Cortex-M33, Non-secure)"
2526,<0x40049C00 0x400>
2527,"SSIF ch0 (Cortex-M33, Non-secure)"
2528,<0x4004A000 0x400>
2529,"SSIF ch1 (Cortex-M33, Non-secure)"
2530,<0x4004A400 0x400>
2531,"SSIF ch2 (Cortex-M33, Non-secure)"
2532,<0x4004A800 0x400>
2533,"SSIF ch3 (Cortex-M33, Non-secure)"
2534,<0x4004CC00 0x400>
2535,"IrDA (SCI) (Cortex-M33, Non-secure)"
2536,SSIF ch3
2537,Cortex-M33
2538,Tag <0x50000000 0x40000>
2539,"MTU3a (Cortex-M33, Secure)"
2540,Tag <0x50040000 0x7000>
2541,"SRC (Memory) (Cortex-M33, Secure)"
2542,Tag <0x50047000 0x1000>
2543,"SRC (Reg) (Cortex-M33, Secure)"
2544,Tag <0x50048800 0x400>
2545,"POEGA (Cortex-M33, Secure)"
2546,Tag <0x50048C00 0x400>
2547,"POEGB (Cortex-M33, Secure)"
2548,Tag <0x50049000 0x400>
2549,"POEGC (Cortex-M33, Secure)"
2550,Tag <0x50049400 0x400>
2551,"POEGD (Cortex-M33, Secure)"
2552,Tag <0x50049800 0x400>
2553,"POE3 (Cortex-M33, Secure)"
2554,Tag <0x50049C00 0x400>
2555,"SSIF ch0 (Cortex-M33, Secure)"
2556,Tag <0x5004A000 0x400>
2557,"SSIF ch1 (Cortex-M33, Secure)"
